CustomerID,Frequency,Monetary,TotalQuantity,FirstPurchase,LastPurchase,Recency,TenureDays,Cluster,Segment
15508,6,1000.27,440,2011-04-18 15:31:00,2011-06-03 15:43:00,189,46,2,Loyal Mid-Value
15510,1,250.0,2,2011-01-13 12:10:00,2011-01-13 12:10:00,331,0,1,At Risk / Lapsed
15511,5,900.53,269,2011-09-15 15:05:00,2011-11-28 09:43:00,12,73,2,Loyal Mid-Value
15512,2,121.0,68,2010-12-15 12:01:00,2011-07-07 10:20:00,156,203,1,At Risk / Lapsed
15513,19,14758.22,5709,2010-12-01 11:22:00,2011-11-06 14:36:00,33,340,0,Champions
15514,11,4023.7200000000003,2098,2010-12-10 13:50:00,2011-11-27 14:40:00,12,352,0,Champions
15516,3,62.43000000000001,27,2011-10-24 11:33:00,2011-10-26 10:51:00,45,1,1,At Risk / Lapsed
15517,1,267.03000000000003,293,2011-04-20 14:02:00,2011-04-20 14:02:00,233,0,1,At Risk / Lapsed
15518,8,1921.55,1263,2011-01-11 12:55:00,2011-10-06 13:05:00,64,268,2,Loyal Mid-Value
15520,1,343.5,314,2011-12-08 10:58:00,2011-12-08 10:58:00,2,0,3,New / Low Engagement
15521,8,3000.2,1836,2011-03-30 09:15:00,2011-10-30 13:42:00,40,214,2,Loyal Mid-Value
15522,2,397.99,572,2011-09-13 12:26:00,2011-11-07 11:26:00,33,54,3,New / Low Engagement
15523,1,412.01,132,2011-09-16 16:29:00,2011-09-16 16:29:00,84,0,1,At Risk / Lapsed
15524,1,440.0,4,2011-11-15 12:09:00,2011-11-15 12:09:00,25,0,3,New / Low Engagement
15525,3,731.87,385,2010-12-01 13:17:00,2011-12-07 14:43:00,2,371,3,New / Low Engagement
15526,2,148.44,24,2011-11-06 15:01:00,2011-11-06 15:04:00,33,0,3,New / Low Engagement
15527,8,2428.53,991,2010-12-20 14:15:00,2011-11-21 12:17:00,19,335,0,Champions
15528,1,229.33,123,2011-03-30 16:14:00,2011-03-30 16:14:00,254,0,1,At Risk / Lapsed
15529,11,3960.05,3454,2010-12-08 12:24:00,2011-11-17 11:29:00,23,343,0,Champions
15530,4,1497.31,938,2011-04-07 11:16:00,2011-11-18 12:25:00,22,225,2,Loyal Mid-Value
15531,2,1972.39,1085,2011-11-09 17:47:00,2011-12-01 18:43:00,8,22,3,New / Low Engagement
15532,4,1554.83,513,2010-12-16 16:45:00,2011-11-14 14:51:00,25,332,2,Loyal Mid-Value
15533,3,807.5699999999999,289,2011-09-11 15:41:00,2011-11-20 15:35:00,19,69,3,New / Low Engagement
15535,4,502.90000000000003,135,2011-01-16 12:35:00,2011-06-19 16:02:00,173,154,2,Loyal Mid-Value
15537,1,110.92,29,2011-06-29 13:10:00,2011-06-29 13:10:00,163,0,1,At Risk / Lapsed
15539,1,538.46,410,2011-12-02 13:36:00,2011-12-02 13:36:00,7,0,3,New / Low Engagement
15540,1,213.29999999999998,200,2011-11-28 13:51:00,2011-11-28 13:51:00,11,0,3,New / Low Engagement
15541,1,85.13000000000001,49,2011-08-17 14:58:00,2011-08-17 14:58:00,114,0,1,At Risk / Lapsed
15543,1,127.86,86,2011-02-24 15:26:00,2011-02-24 15:26:00,288,0,1,At Risk / Lapsed
15544,9,3546.71,3109,2010-12-02 12:47:00,2011-11-30 16:43:00,9,363,0,Champions
15545,2,288.97,162,2010-12-03 17:28:00,2011-10-16 13:24:00,54,316,1,At Risk / Lapsed
15547,14,4910.6,3999,2010-12-12 13:26:00,2011-12-02 12:52:00,7,354,0,Champions
15549,3,1677.71,691,2011-01-27 15:38:00,2011-09-23 16:22:00,77,239,2,Loyal Mid-Value
15550,4,575.63,295,2011-02-11 12:49:00,2011-12-05 15:38:00,4,297,3,New / Low Engagement
15551,1,436.06,218,2011-11-03 12:37:00,2011-11-03 12:37:00,37,0,3,New / Low Engagement
15552,1,90.12,60,2011-05-06 14:47:00,2011-05-06 14:47:00,217,0,1,At Risk / Lapsed
15553,1,428.93,449,2011-10-10 14:02:00,2011-10-10 14:02:00,60,0,1,At Risk / Lapsed
15554,1,217.2,74,2011-03-07 09:00:00,2011-03-07 09:00:00,278,0,1,At Risk / Lapsed
15555,16,4791.87,4397,2010-12-05 14:45:00,2011-11-27 16:19:00,12,357,0,Champions
15556,1,279.77,236,2011-11-15 16:08:00,2011-11-15 16:08:00,24,0,3,New / Low Engagement
15557,1,468.91,213,2011-11-11 12:46:00,2011-11-11 12:46:00,29,0,3,New / Low Engagement
15561,4,800.5899999999999,267,2011-05-08 11:38:00,2011-11-28 11:07:00,12,203,3,New / Low Engagement
15562,1,134.55,39,2010-12-23 09:55:00,2010-12-23 09:55:00,352,0,1,At Risk / Lapsed
15563,3,1361.44,1441,2010-12-16 11:27:00,2011-11-17 12:59:00,22,336,2,Loyal Mid-Value
15565,2,173.16000000000003,60,2011-09-30 10:44:00,2011-10-20 14:33:00,50,20,1,At Risk / Lapsed
15567,1,186.01,223,2011-11-21 10:48:00,2011-11-21 10:48:00,19,0,3,New / Low Engagement
15568,3,758.29,461,2011-09-27 14:37:00,2011-12-07 11:27:00,3,70,3,New / Low Engagement
15569,5,1375.71,666,2011-01-11 13:26:00,2011-08-28 10:15:00,104,228,2,Loyal Mid-Value
15570,12,4148.82,2063,2010-12-05 12:57:00,2011-12-02 14:47:00,7,362,0,Champions
15571,4,650.4300000000001,264,2011-09-22 13:15:00,2011-11-28 10:02:00,12,66,3,New / Low Engagement
15572,7,2533.42,1213,2011-03-06 14:44:00,2011-12-05 10:09:00,5,273,0,Champions
15573,2,583.24,354,2011-09-15 12:16:00,2011-11-08 11:38:00,32,53,3,New / Low Engagement
15574,4,675.64,332,2010-12-02 15:46:00,2011-06-15 12:01:00,178,194,2,Loyal Mid-Value
15576,1,921.37,394,2011-11-02 12:03:00,2011-11-02 12:03:00,38,0,3,New / Low Engagement
15577,3,258.88,89,2011-02-07 13:32:00,2011-07-11 17:03:00,151,154,1,At Risk / Lapsed
15578,1,127.1,52,2011-06-30 13:03:00,2011-06-30 13:03:00,162,0,1,At Risk / Lapsed
15579,2,327.6,117,2011-01-30 12:09:00,2011-10-02 12:45:00,69,245,1,At Risk / Lapsed
15581,10,717.4300000000001,280,2010-12-08 14:38:00,2011-07-06 14:04:00,156,209,2,Loyal Mid-Value
15582,3,682.9100000000001,453,2011-05-03 13:36:00,2011-11-15 09:55:00,25,195,3,New / Low Engagement
15584,4,720.86,313,2011-06-30 16:39:00,2011-11-16 10:55:00,24,138,2,Loyal Mid-Value
15585,1,455.3,320,2011-06-16 08:38:00,2011-06-16 08:38:00,177,0,1,At Risk / Lapsed
15587,4,913.6800000000001,312,2010-12-23 09:59:00,2011-10-20 13:37:00,50,301,2,Loyal Mid-Value
15589,3,478.53,243,2011-02-02 10:46:00,2011-03-29 09:54:00,256,54,1,At Risk / Lapsed
15592,1,388.58,354,2011-10-24 08:59:00,2011-10-24 08:59:00,47,0,1,At Risk / Lapsed
15593,1,199.8,60,2011-09-30 11:46:00,2011-09-30 11:46:00,71,0,1,At Risk / Lapsed
15594,5,1771.78,983,2011-04-19 10:08:00,2011-11-24 08:53:00,16,218,2,Loyal Mid-Value
15596,5,1406.59,561,2010-12-09 16:10:00,2011-08-31 10:55:00,101,264,2,Loyal Mid-Value
15597,1,324.57,279,2011-11-04 13:26:00,2011-11-04 13:26:00,35,0,3,New / Low Engagement
15598,1,240.68,160,2011-10-17 16:04:00,2011-10-17 16:04:00,53,0,1,At Risk / Lapsed
15599,2,761.74,718,2011-05-19 13:05:00,2011-11-13 11:44:00,27,177,3,New / Low Engagement
15601,14,6776.56,4983,2010-12-02 10:39:00,2011-11-28 15:15:00,11,361,0,Champions
15602,9,1297.87,1137,2010-12-06 15:35:00,2011-12-01 14:14:00,8,359,0,Champions
15603,1,48.480000000000004,96,2011-09-22 10:04:00,2011-09-22 10:04:00,79,0,1,At Risk / Lapsed
15604,1,216.39000000000001,159,2011-10-18 14:47:00,2011-10-18 14:47:00,52,0,1,At Risk / Lapsed
15605,5,1198.23,441,2010-12-01 13:38:00,2011-11-03 14:17:00,36,337,2,Loyal Mid-Value
15606,9,2920.16,892,2011-01-19 12:07:00,2011-10-09 15:47:00,61,263,2,Loyal Mid-Value
15607,1,104.75999999999999,202,2011-01-07 12:44:00,2011-01-07 12:44:00,337,0,1,At Risk / Lapsed
15608,4,1093.68,714,2011-08-11 09:56:00,2011-11-11 13:20:00,28,92,2,Loyal Mid-Value
15609,1,298.48,148,2011-06-08 13:00:00,2011-06-08 13:00:00,184,0,1,At Risk / Lapsed
15610,1,112.46000000000001,66,2011-10-19 10:36:00,2011-10-19 10:36:00,52,0,1,At Risk / Lapsed
15611,11,1570.45,502,2011-01-09 11:32:00,2011-11-30 12:36:00,10,325,0,Champions
15612,2,195.15,52,2011-10-09 12:49:00,2011-11-03 14:52:00,36,25,3,New / Low Engagement
15615,23,10399.74,5508,2010-12-15 16:21:00,2011-11-29 14:42:00,10,348,0,Champions
15618,4,776.85,453,2011-07-26 10:13:00,2011-11-07 08:34:00,33,103,2,Loyal Mid-Value
15619,1,336.4,136,2011-11-29 08:14:00,2011-11-29 08:14:00,11,0,3,New / Low Engagement
15620,3,1553.18,915,2010-12-16 14:34:00,2011-10-14 12:41:00,57,301,2,Loyal Mid-Value
15621,4,1293.03,501,2011-11-18 11:49:00,2011-12-05 14:01:00,4,17,3,New / Low Engagement
15622,9,3709.56,1674,2011-03-02 13:42:00,2011-10-27 16:44:00,43,239,0,Champions
15623,1,301.03000000000003,125,2011-07-21 17:26:00,2011-07-21 17:26:00,141,0,1,At Risk / Lapsed
15624,4,588.13,357,2011-03-28 13:32:00,2011-08-15 11:38:00,117,139,2,Loyal Mid-Value
15625,4,1534.26,1188,2011-04-18 14:01:00,2011-08-28 10:21:00,104,131,2,Loyal Mid-Value
15626,2,675.8,766,2011-01-14 10:10:00,2011-09-26 10:03:00,75,254,2,Loyal Mid-Value
15628,9,2870.2400000000002,1894,2010-12-08 09:51:00,2011-12-05 10:24:00,5,362,0,Champions
15630,2,1186.35,800,2011-05-19 10:16:00,2011-10-25 15:36:00,45,159,2,Loyal Mid-Value
15632,8,3285.31,2109,2011-03-10 08:29:00,2011-11-24 09:51:00,16,259,0,Champions
15634,1,243.55,99,2011-11-22 16:28:00,2011-11-22 16:28:00,17,0,3,New / Low Engagement
15636,2,724.76,284,2011-03-02 14:50:00,2011-09-11 11:17:00,90,192,1,At Risk / Lapsed
15637,1,223.36,128,2011-10-18 08:28:00,2011-10-18 08:28:00,53,0,1,At Risk / Lapsed
15639,1,425.32,323,2011-07-28 14:30:00,2011-07-28 14:30:00,134,0,1,At Risk / Lapsed
15640,15,12416.11,6572,2010-12-02 15:40:00,2011-12-05 14:35:00,4,367,0,Champions
15641,4,1887.2,1562,2010-12-15 14:45:00,2011-08-26 14:04:00,105,253,2,Loyal Mid-Value
15643,3,664.0,246,2011-03-02 14:34:00,2011-06-01 07:38:00,192,90,1,At Risk / Lapsed
15644,4,803.54,550,2011-03-23 15:37:00,2011-06-26 14:54:00,166,94,2,Loyal Mid-Value
15645,1,611.59,255,2011-11-21 11:55:00,2011-11-21 11:55:00,19,0,3,New / Low Engagement
15646,3,447.64000000000004,394,2010-12-02 16:59:00,2011-07-05 09:53:00,158,214,1,At Risk / Lapsed
15648,2,639.5,218,2011-03-17 18:59:00,2011-05-19 15:53:00,204,62,1,At Risk / Lapsed
15649,2,816.0,192,2010-12-07 10:06:00,2011-01-07 13:34:00,336,31,1,At Risk / Lapsed
15651,3,646.3,479,2011-03-24 08:56:00,2011-11-03 08:41:00,37,223,2,Loyal Mid-Value
15652,1,337.74,208,2011-09-09 14:22:00,2011-09-09 14:22:00,91,0,1,At Risk / Lapsed
15653,2,877.44,1200,2011-08-16 09:50:00,2011-09-08 10:49:00,93,23,2,Loyal Mid-Value
15654,2,922.53,475,2011-11-13 15:15:00,2011-11-30 13:08:00,9,16,3,New / Low Engagement
15655,1,560.6700000000001,324,2011-04-10 15:25:00,2011-04-10 15:25:00,243,0,1,At Risk / Lapsed
15656,4,748.5,343,2011-02-28 15:32:00,2011-10-25 14:56:00,45,238,2,Loyal Mid-Value
15657,1,30.0,24,2011-11-17 12:19:00,2011-11-17 12:19:00,23,0,3,New / Low Engagement
15658,5,1024.1000000000001,242,2010-12-02 10:53:00,2011-06-02 15:22:00,190,182,2,Loyal Mid-Value
15659,1,306.45,111,2011-10-27 09:23:00,2011-10-27 09:23:00,44,0,1,At Risk / Lapsed
15660,9,1600.86,1050,2010-12-09 09:49:00,2011-11-14 16:58:00,25,340,2,Loyal Mid-Value
15661,2,309.8,236,2011-01-05 12:32:00,2011-01-26 13:56:00,317,21,1,At Risk / Lapsed
15663,1,138.14,106,2011-08-25 15:50:00,2011-08-25 15:50:00,106,0,1,At Risk / Lapsed
15664,1,386.43,157,2011-10-20 10:57:00,2011-10-20 10:57:00,51,0,1,At Risk / Lapsed
15665,2,2222.21,1654,2011-04-10 15:09:00,2011-06-24 14:57:00,168,74,2,Loyal Mid-Value
15667,1,301.32,240,2011-10-31 10:56:00,2011-10-31 10:56:00,40,0,3,New / Low Engagement
15668,1,76.32000000000001,72,2011-05-06 10:39:00,2011-05-06 10:39:00,218,0,1,At Risk / Lapsed
15669,4,684.34,342,2011-03-21 09:13:00,2011-10-30 16:03:00,40,223,2,Loyal Mid-Value
15670,1,173.05,91,2011-02-16 10:50:00,2011-02-16 10:50:00,297,0,1,At Risk / Lapsed
15671,7,2657.13,1699,2011-03-14 09:37:00,2011-11-21 12:43:00,19,252,0,Champions
15673,4,2726.23,1451,2011-01-16 16:25:00,2011-09-12 16:12:00,88,238,2,Loyal Mid-Value
15674,4,2111.89,1274,2011-03-30 09:19:00,2011-09-27 15:17:00,73,181,2,Loyal Mid-Value
15675,3,323.69,527,2011-03-04 14:21:00,2011-09-19 13:48:00,81,198,1,At Risk / Lapsed
15676,3,3435.76,2252,2011-03-01 10:19:00,2011-11-21 12:40:00,19,265,2,Loyal Mid-Value
15677,1,657.23,319,2011-10-21 15:36:00,2011-10-21 15:36:00,49,0,1,At Risk / Lapsed
15678,1,352.7,184,2011-10-18 09:25:00,2011-10-18 09:25:00,53,0,1,At Risk / Lapsed
15679,4,781.28,1170,2011-06-10 08:24:00,2011-11-15 16:19:00,24,158,2,Loyal Mid-Value
15680,3,1333.68,952,2010-12-08 14:43:00,2011-11-30 13:46:00,9,356,3,New / Low Engagement
15681,5,1426.16,816,2011-03-04 13:46:00,2011-11-14 16:30:00,25,255,2,Loyal Mid-Value
15683,1,193.75,131,2011-08-14 12:56:00,2011-08-14 12:56:00,117,0,1,At Risk / Lapsed
15687,9,2993.1,1310,2011-01-13 15:13:00,2011-12-01 08:33:00,9,321,0,Champions
15689,2,254.1,84,2010-12-13 09:57:00,2011-08-12 09:37:00,120,241,1,At Risk / Lapsed
15690,2,239.76,408,2011-08-31 11:40:00,2011-12-05 15:59:00,4,96,3,New / Low Engagement
15691,1,136.8,72,2011-04-01 15:13:00,2011-04-01 15:13:00,252,0,1,At Risk / Lapsed
15692,1,191.04,138,2011-11-11 14:12:00,2011-11-11 14:12:00,28,0,3,New / Low Engagement
15694,13,6464.4,1676,2010-12-02 07:49:00,2011-12-09 09:44:00,1,372,0,Champions
15695,2,409.98,212,2011-03-18 08:31:00,2011-03-18 08:32:00,267,0,1,At Risk / Lapsed
15696,8,2711.11,1015,2011-01-17 11:24:00,2011-11-06 14:02:00,33,293,2,Loyal Mid-Value
15699,1,309.65,113,2011-11-22 08:26:00,2011-11-22 08:26:00,18,0,3,New / Low Engagement
15700,2,696.68,357,2011-06-19 15:36:00,2011-06-20 16:53:00,172,1,1,At Risk / Lapsed
15701,4,1529.0,912,2011-08-21 12:36:00,2011-12-07 14:39:00,2,108,0,Champions
15703,1,211.5,66,2011-03-20 10:51:00,2011-03-20 10:51:00,265,0,1,At Risk / Lapsed
15704,4,2293.62,1028,2011-05-08 12:42:00,2011-07-22 13:35:00,140,75,2,Loyal Mid-Value
15705,1,143.1,62,2011-05-22 15:37:00,2011-05-22 15:37:00,201,0,1,At Risk / Lapsed
15706,4,1060.56,321,2011-08-15 14:32:00,2011-10-07 10:09:00,64,52,2,Loyal Mid-Value
15707,4,916.98,594,2011-09-14 14:19:00,2011-11-04 14:35:00,35,51,2,Loyal Mid-Value
15708,7,3235.25,1217,2010-12-05 11:12:00,2011-10-30 10:54:00,41,328,2,Loyal Mid-Value
15709,1,133.25,121,2011-03-01 10:38:00,2011-03-01 10:38:00,284,0,1,At Risk / Lapsed
15712,5,1072.3600000000001,486,2011-02-25 11:32:00,2011-11-30 14:09:00,9,278,2,Loyal Mid-Value
15713,2,356.7,150,2010-12-08 15:16:00,2011-07-19 13:34:00,143,222,1,At Risk / Lapsed
15714,2,330.03000000000003,186,2011-09-23 11:25:00,2011-11-28 11:26:00,12,66,3,New / Low Engagement
15716,4,1101.11,738,2010-12-05 12:26:00,2011-07-17 11:59:00,146,223,2,Loyal Mid-Value
15717,1,150.3,70,2011-04-19 13:21:00,2011-04-19 13:21:00,234,0,1,At Risk / Lapsed
15719,13,5028.42,2717,2011-01-06 12:31:00,2011-11-07 12:29:00,33,304,0,Champions
15720,1,598.73,281,2011-11-15 14:48:00,2011-11-15 14:48:00,24,0,3,New / Low Engagement
15721,1,471.40000000000003,388,2011-11-28 12:14:00,2011-11-28 12:14:00,12,0,3,New / Low Engagement
15722,5,2211.21,1023,2011-02-22 12:24:00,2011-11-04 11:43:00,36,254,2,Loyal Mid-Value
15723,1,190.70000000000002,73,2010-12-10 11:12:00,2010-12-10 11:12:00,365,0,1,At Risk / Lapsed
15724,2,218.25,73,2011-02-28 10:40:00,2011-05-22 14:40:00,201,83,1,At Risk / Lapsed
15725,1,415.25,221,2011-11-24 14:51:00,2011-11-24 14:51:00,15,0,3,New / Low Engagement
15727,7,5159.06,3063,2010-12-15 15:47:00,2011-11-23 12:36:00,17,342,0,Champions
15729,1,85.0,28,2011-05-11 12:36:00,2011-05-11 12:36:00,213,0,1,At Risk / Lapsed
15730,3,1120.88,689,2011-05-17 12:43:00,2011-10-05 12:31:00,66,140,2,Loyal Mid-Value
15732,2,294.12,215,2010-12-02 15:00:00,2011-05-11 14:24:00,212,159,1,At Risk / Lapsed
15733,1,162.3,62,2011-03-02 09:05:00,2011-03-02 09:05:00,283,0,1,At Risk / Lapsed
15734,2,1339.45,346,2011-05-23 14:59:00,2011-08-17 10:50:00,115,85,2,Loyal Mid-Value
15737,8,1188.1200000000001,597,2011-04-11 10:01:00,2011-11-25 11:21:00,15,228,0,Champions
15738,16,4812.42,2982,2010-12-02 12:50:00,2011-11-21 08:26:00,19,353,0,Champions
15739,1,449.12,472,2011-10-04 13:42:00,2011-10-04 13:42:00,66,0,1,At Risk / Lapsed
15740,1,154.88,152,2011-10-21 14:29:00,2011-10-21 14:29:00,49,0,1,At Risk / Lapsed
15743,4,775.96,214,2011-06-08 10:14:00,2011-11-23 17:19:00,16,168,3,New / Low Engagement
15744,1,34.8,120,2011-09-23 09:52:00,2011-09-23 09:52:00,78,0,1,At Risk / Lapsed
15745,4,1094.5900000000001,421,2011-04-17 13:04:00,2011-11-20 13:45:00,19,217,2,Loyal Mid-Value
15746,1,196.88,178,2011-07-28 15:21:00,2011-07-28 15:21:00,134,0,1,At Risk / Lapsed
15747,3,946.64,466,2011-06-20 11:30:00,2011-11-27 12:26:00,13,160,3,New / Low Engagement
15748,1,144.36,50,2011-10-30 12:51:00,2011-10-30 12:51:00,40,0,1,At Risk / Lapsed
15749,3,44534.3,18028,2011-01-11 12:55:00,2011-04-18 13:20:00,235,97,2,Loyal Mid-Value
15750,8,2463.05,1783,2010-12-08 10:36:00,2011-12-07 12:34:00,3,364,0,Champions
15752,7,2626.6,1960,2010-12-02 09:43:00,2011-10-31 11:37:00,40,333,2,Loyal Mid-Value
15753,1,79.2,144,2011-02-08 12:41:00,2011-02-08 12:41:00,305,0,1,At Risk / Lapsed
15754,3,458.57,199,2011-04-07 12:24:00,2011-10-19 14:40:00,51,195,2,Loyal Mid-Value
15755,6,2364.25,1427,2011-02-18 11:53:00,2011-11-29 14:57:00,10,284,0,Champions
15756,4,528.01,241,2011-04-04 14:00:00,2011-10-09 13:30:00,61,187,2,Loyal Mid-Value
15757,2,714.42,491,2011-05-06 11:40:00,2011-10-05 12:14:00,66,152,2,Loyal Mid-Value
15758,1,205.25,47,2011-11-15 10:48:00,2011-11-15 10:48:00,25,0,3,New / Low Engagement
15759,3,253.04000000000002,60,2010-12-16 15:29:00,2011-05-05 15:13:00,218,139,1,At Risk / Lapsed
15762,2,583.75,251,2011-09-23 15:17:00,2011-10-05 16:15:00,65,12,1,At Risk / Lapsed
15763,2,1086.92,271,2011-09-23 12:10:00,2011-11-08 09:44:00,32,45,2,Loyal Mid-Value
15764,6,3279.97,2050,2011-03-08 09:23:00,2011-09-12 17:58:00,88,188,2,Loyal Mid-Value
15766,1,315.06,170,2011-10-06 17:03:00,2011-10-06 17:03:00,64,0,1,At Risk / Lapsed
15768,3,621.83,244,2011-04-28 09:20:00,2011-08-16 10:48:00,116,110,2,Loyal Mid-Value
15769,26,56252.72,29672,2010-12-03 15:16:00,2011-12-02 13:52:00,7,363,0,Champions
15773,1,635.6800000000001,311,2011-12-04 12:48:00,2011-12-04 12:48:00,6,0,3,New / Low Engagement
15774,1,270.8,87,2011-10-02 12:04:00,2011-10-02 12:04:00,69,0,1,At Risk / Lapsed
15775,1,104.9,68,2011-04-08 12:56:00,2011-04-08 12:56:00,245,0,1,At Risk / Lapsed
15776,1,241.62,138,2011-07-29 13:46:00,2011-07-29 13:46:00,133,0,1,At Risk / Lapsed
15777,4,1047.1100000000001,378,2010-12-13 16:38:00,2011-04-12 16:43:00,241,120,2,Loyal Mid-Value
15780,3,475.28000000000003,220,2010-12-17 11:43:00,2011-06-09 12:01:00,184,174,1,At Risk / Lapsed
15781,3,345.46000000000004,180,2011-02-07 09:15:00,2011-11-14 14:57:00,25,280,3,New / Low Engagement
15782,3,2614.74,864,2011-09-11 14:29:00,2011-11-30 10:49:00,10,79,2,Loyal Mid-Value
15783,1,246.3,212,2011-11-29 09:50:00,2011-11-29 09:50:00,11,0,3,New / Low Engagement
15785,5,2328.9700000000003,1612,2011-02-17 14:17:00,2011-11-07 11:33:00,33,262,2,Loyal Mid-Value
15786,3,4919.0,3340,2011-08-17 13:33:00,2011-10-24 14:13:00,46,68,2,Loyal Mid-Value
15787,3,933.26,534,2011-10-09 13:11:00,2011-11-13 14:55:00,26,35,2,Loyal Mid-Value
15789,1,351.3,438,2010-12-16 14:35:00,2010-12-16 14:35:00,358,0,1,At Risk / Lapsed
15790,1,218.75,113,2011-11-29 14:53:00,2011-11-29 14:53:00,10,0,3,New / Low Engagement
15791,2,1612.69,731,2011-05-19 15:15:00,2011-10-27 10:14:00,44,160,2,Loyal Mid-Value
15793,3,965.61,553,2011-03-16 10:45:00,2011-11-25 09:31:00,15,253,3,New / Low Engagement
15795,1,610.01,581,2011-07-13 10:43:00,2011-07-13 10:43:00,150,0,1,At Risk / Lapsed
15796,8,2707.61,859,2011-02-10 15:40:00,2011-12-08 19:55:00,1,301,0,Champions
15797,3,2192.4,872,2011-02-08 10:17:00,2011-08-18 17:04:00,113,191,2,Loyal Mid-Value
15799,3,884.14,955,2011-01-09 15:13:00,2011-09-25 12:46:00,76,258,2,Loyal Mid-Value
15800,2,696.89,332,2011-04-07 12:39:00,2011-08-24 14:23:00,107,139,1,At Risk / Lapsed
15801,3,1063.95,570,2011-08-22 09:53:00,2011-10-24 13:52:00,46,63,2,Loyal Mid-Value
15803,1,415.82,290,2011-10-19 14:56:00,2011-10-19 14:56:00,51,0,1,At Risk / Lapsed
15804,13,4206.39,2565,2011-05-25 10:12:00,2011-12-09 12:31:00,1,198,0,Champions
15805,17,5488.18,3367,2010-12-10 09:33:00,2011-11-16 16:32:00,23,341,0,Champions
15806,3,784.58,602,2011-03-08 09:24:00,2011-10-24 14:35:00,46,230,2,Loyal Mid-Value
15807,3,903.9,430,2011-09-23 14:43:00,2011-10-20 14:10:00,50,26,2,Loyal Mid-Value
15808,4,3651.27,1305,2010-12-05 13:05:00,2011-02-06 14:33:00,306,63,2,Loyal Mid-Value
15809,5,515.77,301,2011-02-10 11:16:00,2011-11-03 16:40:00,36,266,2,Loyal Mid-Value
15810,4,1391.98,861,2011-02-16 09:11:00,2011-09-22 09:38:00,79,218,2,Loyal Mid-Value
15811,6,2218.62,1071,2010-12-09 15:29:00,2011-11-17 15:31:00,22,343,2,Loyal Mid-Value
15812,5,1801.14,922,2011-01-26 12:12:00,2011-08-24 14:19:00,107,210,2,Loyal Mid-Value
15813,2,1303.91,603,2011-04-14 09:09:00,2011-05-16 08:13:00,208,31,2,Loyal Mid-Value
15814,4,1945.3300000000002,1271,2011-10-20 09:04:00,2011-11-23 08:17:00,17,33,2,Loyal Mid-Value
15815,5,2100.6,1856,2011-03-25 08:43:00,2011-10-07 12:42:00,64,196,2,Loyal Mid-Value
15819,4,1905.45,1357,2011-03-08 09:45:00,2011-10-21 14:50:00,49,227,2,Loyal Mid-Value
15820,1,206.98000000000002,128,2011-01-24 12:00:00,2011-01-24 12:00:00,320,0,1,At Risk / Lapsed
15821,2,570.96,202,2011-10-09 13:28:00,2011-10-26 15:48:00,44,17,3,New / Low Engagement
15822,2,885.47,375,2010-12-15 13:38:00,2011-12-06 14:50:00,3,356,3,New / Low Engagement
15825,1,532.94,220,2011-06-20 13:27:00,2011-06-20 13:27:00,172,0,1,At Risk / Lapsed
15826,3,1654.31,963,2011-05-13 10:44:00,2011-10-14 16:05:00,56,154,2,Loyal Mid-Value
15827,14,1836.09,882,2010-12-02 13:06:00,2011-09-27 15:35:00,73,299,2,Loyal Mid-Value
15829,2,636.14,996,2011-07-22 10:23:00,2011-09-01 16:45:00,99,41,1,At Risk / Lapsed
15830,1,576.0,415,2011-11-02 10:40:00,2011-11-02 10:40:00,38,0,3,New / Low Engagement
15831,3,794.64,1092,2011-01-19 14:52:00,2011-10-12 13:14:00,58,265,2,Loyal Mid-Value
15832,1,836.79,465,2011-03-30 15:29:00,2011-03-30 15:29:00,254,0,1,At Risk / Lapsed
15834,4,2222.65,959,2011-03-07 17:52:00,2011-09-30 14:41:00,70,206,2,Loyal Mid-Value
15835,4,954.09,439,2011-01-13 10:35:00,2011-10-26 15:47:00,44,286,2,Loyal Mid-Value
15836,1,137.37,26,2011-10-20 17:13:00,2011-10-20 17:13:00,50,0,1,At Risk / Lapsed
15837,1,391.98,189,2011-10-06 09:01:00,2011-10-06 09:01:00,65,0,1,At Risk / Lapsed
15838,19,33643.08,18368,2010-12-07 11:26:00,2011-11-28 14:00:00,11,356,0,Champions
15839,3,1048.49,675,2011-07-14 16:35:00,2011-11-06 13:54:00,33,114,2,Loyal Mid-Value
15840,2,355.56,396,2011-06-20 11:42:00,2011-10-12 09:08:00,59,113,1,At Risk / Lapsed
15841,4,1224.06,942,2011-01-05 11:25:00,2011-09-28 12:15:00,73,266,2,Loyal Mid-Value
15843,1,118.95,27,2011-02-09 10:19:00,2011-02-09 10:19:00,304,0,1,At Risk / Lapsed
15844,1,130.74,134,2011-10-24 15:19:00,2011-10-24 15:19:00,46,0,1,At Risk / Lapsed
15845,8,3711.77,1926,2011-01-06 17:19:00,2011-11-22 09:42:00,18,319,0,Champions
15847,2,389.27,449,2011-02-24 16:46:00,2011-11-01 14:41:00,38,249,3,New / Low Engagement
15850,2,234.88,298,2011-06-24 14:16:00,2011-11-20 14:14:00,19,148,3,New / Low Engagement
15852,2,160.71,48,2011-05-26 13:26:00,2011-06-06 11:22:00,187,10,1,At Risk / Lapsed
